station,year,month,day,lon,lat,elevation,tmpf,dwpf,relh,feel,alti,mslp,p01m,vsby,skyc1,skyc2,skyc3,skyl1,skyl2,skyl3,p01m_tmrw
19,2022,5,16,-99.3365,40.4521,706.73,65.125,46.28333333,55.80916667,64.94375,30.04166667,1013.9,0,10,0,0,0,4000,5000,6000,0
19,2022,5,17,-99.3365,40.4521,706.73,70.82083333,52.57083333,54.31125,70.66,29.83125,1013.9,0,10,0,0,0,5645.833333,5750,6291.666667,0
19,2022,5,18,-99.3365,40.4521,706.73,70.22083333,51.64583333,58.18333333,69.69791667,29.88166667,1013.9,0,10,0,0,0,4500,5000,6000,0
19,2022,5,19,-99.3365,40.4521,706.73,75.04583333,49.91666667,45.25666667,73.99125,29.59041667,1013.9,0,10,0,0,0,4000,5000,6000,0
19,2022,5,20,-99.3365,40.4521,706.73,57.46666667,35.09583333,44.82583333,57.20375,29.6025,1013.9,0,9.875,0,0,0,7145.833333,5000,6000,0
19,2022,5,21,-99.3365,40.4521,706.73,49.68333333,30.69583333,49.95708333,46.62166667,30.12333333,1013.9,0,10,0,0,0,7300,5391.666667,6083.333333,0
19,2022,5,22,-99.3365,40.4521,706.73,51.70416667,27.35833333,42.98125,51.20625,30.31666667,1013.9,0,10,0,0,0,5166.666667,5291.666667,6000,1
19,2022,5,23,-99.3365,40.4521,706.73,52.55454545,38.67727273,63.66318182,50.75181818,30.20681818,1013.9,1,9.772727273,0,0,0,6063.636364,5218.181818,6022.727273,1
19,2022,5,24,-99.3365,40.4521,706.73,48.19583333,44.57916667,87.31291667,43.845,30.03875,1013.9,1,9.125,0,0,0,4670.833333,4737.5,5712.5,1
19,2022,5,25,-99.3365,40.4521,706.73,48.32916667,45.7125,90.88708333,43.37333333,29.88666667,1013.9,1,7.875,0,0,0,1175,5066.666667,6000,0
19,2022,5,26,-99.3365,40.4521,706.73,56.0375,44.19583333,68.92708333,53.68875,29.90833333,1013.9,0,10,0,0,0,3533.333333,5000,6000,0
19,2022,5,27,-99.3365,40.4521,706.73,68.7125,49.12083333,54.31666667,68.025,29.92375,1013.9,0,10,0,0,0,4000,5000,6000,0
19,2022,5,28,-99.3365,40.4521,706.73,73.3625,56.125,56.43375,73.26583333,29.66708333,1013.9,0,10,0,0,0,4000,5000,6000,0
19,2022,5,29,-99.3365,40.4521,706.73,74.83333333,64.44583333,71.45666667,75.09,29.37333333,1013.9,0,9.875,0,0,0,3783.333333,4825,5925,0
19,2022,5,30,-99.3365,40.4521,706.73,71.01666667,52.81666667,55.53791667,71.04791667,29.41416667,1013.9,0,10,0,0,0,4195.833333,5008.333333,5979.166667,0
19,2022,5,31,-99.3365,40.4521,706.73,60.0125,42.6,54.8575,59.5175,29.85125,1013.9,0,10,0,0,0,4604.166667,5208.333333,6000,0
20,2022,3,1,-97.587,40.1523,444.53,50.61304348,16.93043478,27.70086957,48.58304348,30.02434783,1013.9,0,10,0,0,0,4000,5000,6000,0
20,2022,3,2,-97.587,40.1523,444.53,52.96086957,24.64347826,38.3073913,52.41086957,30.0373913,1013.9,0,9.869565217,0,0,0,4000,5000,6000,0
20,2022,3,3,-97.587,40.1523,444.53,44.51666667,29.83333333,60.11875,40.01583333,30.17666667,1013.9,0,9.25,0,0,0,3625,5000,6000,0
20,2022,3,4,-97.587,40.1523,444.53,49.11304348,32.61304348,57.27782609,44.94826087,29.96782609,1013.9,0,10,0,0,0,4934.782609,5391.304348,6260.869565,0
20,2022,3,5,-97.587,40.1523,444.53,52.3125,45.34583333,78.3725,49.11458333,29.65583333,1013.9,0,7.854166667,0,0,0,3562.5,5158.333333,6262.5,0
20,2022,3,6,-97.587,40.1523,444.53,28.6625,19.175,68.0475,18.61541667,30.08916667,1013.9,0,10,0,0,0,3454.166667,5333.333333,6000,0
20,2022,3,7,-97.587,40.1523,444.53,27.175,15.85,65.27541667,17.47833333,30.24833333,1013.9,0,8.84375,0,0,0,3312.5,4720.833333,5920.833333,0
20,2022,3,8,-97.587,40.1523,444.53,29.78333333,13.17916667,56.87208333,26.75041667,30.12541667,1013.9,0,10,0,0,0,5791.666667,5250,6000,0
20,2022,3,9,-97.587,40.1523,444.53,26.36666667,17.4375,70.29791667,18.18708333,30.13041667,1013.9,0,9.6875,0,0,0,3829.166667,4775,5912.5,0
20,2022,3,10,-97.587,40.1523,444.53,19.92083333,14.1875,78.58666667,9.702916667,30.2425,1013.9,0,4.927083333,0,0,0,2416.666667,4279.166667,5612.5,0
20,2022,3,11,-97.587,40.1523,444.53,19.89565217,10.33043478,67.40086957,10.73478261,30.24695652,1013.9,0,10,0,0,0,4021.73913,5021.73913,6000,0
20,2022,3,12,-97.587,40.1523,444.53,20.14347826,7.386956522,58.44347826,12.7173913,30.25913043,1013.9,0,10,0,0,0,4652.173913,5000,6000,0
20,2022,3,13,-97.587,40.1523,444.53,45.49166667,28.39583333,57.2425,44.045,29.8975,1013.9,0,10,0,0,0,4000,5000,6000,0
20,2022,3,14,-97.587,40.1523,444.53,47.30833333,24.30416667,42.17416667,45.55541667,29.87791667,1013.9,0,10,0,0,0,4000,5000,6000,0
20,2022,3,15,-97.587,40.1523,444.53,42.17916667,27.20833333,63.01708333,39.51333333,30.20625,1013.9,0,10,0,0,0,4000,5000,6000,0
20,2022,3,16,-97.587,40.1523,444.53,52.60416667,30.22083333,46.09041667,50.79791667,29.88208333,1013.9,0,10,0,0,0,4000,5000,6000,0
20,2022,3,17,-97.587,40.1523,444.53,52.07391304,32.96956522,48.79695652,49.69521739,29.85043478,1013.9,0,10,0,0,0,4826.086957,5000,6000,1
20,2022,3,18,-97.587,40.1523,444.53,42.075,31.78333333,71.55583333,36.37875,29.98375,1013.9,1,8.5,0,0,0,3937.5,4583.333333,5745.833333,0
20,2022,3,19,-97.587,40.1523,444.53,44.1125,24.30833333,54.1375,43.51166667,30.02166667,1013.9,0,10,0,0,0,4229.166667,5000,6000,0
20,2022,3,20,-97.587,40.1523,444.53,56.37916667,27.17916667,37.64875,55.11375,29.95541667,1013.9,0,10,0,0,0,4000,5000,6000,1
20,2022,3,21,-97.587,40.1523,444.53,59.9125,33.39583333,39.75666667,59.80958333,29.82541667,1013.9,1,9.541666667,0,0,0,5112.5,5404.166667,5958.333333,1
20,2022,3,22,-97.587,40.1523,444.53,40.9875,35.76666667,82.95083333,31.29208333,29.77416667,1013.9,1,6.833333333,0,0,0,2162.5,4441.666667,5995.833333,0
20,2022,3,23,-97.587,40.1523,444.53,37.7875,27.33333333,66.0475,28.71791667,29.8375,1013.9,0,9.75,0,0,0,4458.333333,5070.833333,5854.166667,0
20,2022,3,24,-97.587,40.1523,444.53,39.11666667,30.62916667,72.49416667,33.59416667,29.89416667,1013.9,0,9.875,0,0,0,3295.833333,4708.333333,5954.166667,0
20,2022,3,25,-97.587,40.1523,444.53,43.96521739,24.2,55.26130435,41.22347826,30.06869565,1013.9,0,10,0,0,0,5326.086957,5130.434783,6000,0
20,2022,3,26,-97.587,40.1523,444.53,40.30416667,17.45833333,44.83333333,39.26583333,30.145,1013.9,0,10,0,0,0,4000,5000,6000,0
20,2022,3,27,-97.587,40.1523,444.53,38.46666667,14.14166667,39.71791667,32.46875,30.195,1013.9,0,10,0,0,0,6666.666667,5000,6000,0
20,2022,3,28,-97.587,40.1523,444.53,40.70869565,20.1,46.64217391,37.77565217,30.05086957,1013.9,0,10,0,0,0,4000,5000,6000,0
20,2022,3,29,-97.587,40.1523,444.53,54.72916667,33.925,49.11458333,51.47166667,29.55125,1013.9,0,9.875,0,0,0,3979.166667,4958.333333,5950,0
20,2022,3,30,-97.587,40.1523,444.53,42.70416667,30.87083333,63.67166667,34.43916667,29.53333333,1013.9,0,9.875,0,0,0,2670.833333,4887.5,6000,0
20,2022,3,31,-97.587,40.1523,444.53,36.97916667,24.1375,63.9125,29.12708333,29.77,1013.9,0,9.208333333,0,0,0,2604.166667,4720.833333,5862.5,0
20,2022,4,1,-97.587,40.1523,444.53,42.8,24.67083333,54.61916667,42.49708333,29.89541667,1013.9,0,10,0,0,0,4520.833333,5479.166667,6208.333333,0
20,2022,4,2,-97.587,40.1523,444.53,49.06666667,30.13333333,52.87375,46.28083333,30.01333333,1013.9,0,10,0,0,0,4641.666667,5166.666667,6000,0
20,2022,4,3,-97.587,40.1523,444.53,52.1125,30.17916667,44.66958333,50.56208333,29.93875,1013.9,0,10,0,0,0,6587.5,5291.666667,6125,0
20,2022,4,4,-97.587,40.1523,444.53,46.92083333,26.80416667,50.60083333,44.91375,29.93916667,1013.9,0,10,0,0,0,4000,5000,6000,0
20,2022,4,5,-97.587,40.1523,444.53,52.20833333,37.10416667,58.2325,50.285,29.55583333,1013.9,0,9.75,0,0,0,3925,5620.833333,6270.833333,0
20,2022,4,6,-97.587,40.1523,444.53,47.06666667,24.575,43.06958333,42.87166667,29.75458333,1013.9,0,9.875,0,0,0,5395.833333,5729.166667,6187.5,0
20,2022,4,7,-97.587,40.1523,444.53,43.2875,26.6625,52.83541667,34.96583333,29.98958333,1013.9,0,9.75,0,0,0,4245.833333,4887.5,5941.666667,0
20,2022,4,8,-97.587,40.1523,444.53,43.00833333,19.25416667,45.725,36.02083333,30.08125,1013.9,0,10,0,0,0,4479.166667,5433.333333,6000,0
20,2022,4,9,-97.587,40.1523,444.53,44.7,11.47083333,34.10666667,44.40625,29.8875,1013.9,0,10,0,0,0,4000,5000,6000,0
20,2022,4,10,-97.587,40.1523,444.53,57.1375,28.3375,34.65541667,56.42375,29.49083333,1013.9,0,9.583333333,0,0,0,4250,5000,6000,0
20,2022,4,11,-97.587,40.1523,444.53,52.17916667,25.32083333,41.07291667,50.77166667,29.81458333,1013.9,0,10,0,0,0,6125,5291.666667,6000,0
20,2022,4,12,-97.587,40.1523,444.53,66.17083333,40.8875,46.91541667,65.22458333,29.46166667,1013.9,0,8.833333333,0,0,0,3033.333333,5166.666667,6208.333333,0
20,2022,4,13,-97.587,40.1523,444.53,45.22916667,12.5375,28.37666667,39.16708333,29.72875,1013.9,0,9.75,0,0,0,5500,5591.666667,6308.333333,0
20,2022,4,14,-97.587,40.1523,444.53,40.76956522,6.847826087,26.57869565,36.26434783,29.96130435,1013.9,0,10,0,0,0,4695.652174,5000,6000,0
20,2022,4,15,-97.587,40.1523,444.53,41.9875,14.15,34.1575,38.36541667,29.94416667,1013.9,0,10,0,0,0,4333.333333,5000,6000,0
20,2022,4,16,-97.587,40.1523,444.53,41.49583333,14.7625,35.12416667,36.06333333,30.22208333,1013.9,0,10,0,0,0,4791.666667,5000,6000,0
20,2022,4,17,-97.587,40.1523,444.53,45.59565217,22.12173913,40.78391304,41.72913043,30.11347826,1013.9,0,9.869565217,0,0,0,5900,4900,5947.826087,0
20,2022,4,18,-97.587,40.1523,444.53,43.34347826,19.8,46.79173913,39.85521739,30.32521739,1013.9,0,10,0,0,0,6043.478261,5260.869565,6000,0
20,2022,4,19,-97.587,40.1523,444.53,43.9625,15.67916667,33.2725,41.5475,30.145,1013.9,0,10,0,0,0,5129.166667,5479.166667,6000,0
20,2022,4,20,-97.587,40.1523,444.53,54.85714286,35.55714286,51.02714286,54.85714286,29.75571429,1013.9,0,8.928571429,0,0,0,4185.714286,5142.857143,6000,0
20,2022,4,21,-97.587,40.1523,444.53,68.75454545,39.94545455,40.83181818,68.75454545,30.08636364,1013.9,0,9.113636364,0,0,0,5981.818182,6000,6454.545455,0
20,2022,4,22,-97.587,40.1523,444.53,74.22916667,58.69583333,59.64083333,74.40833333,29.83791667,1013.9,0,9.625,0,0,0,3650,4808.333333,6041.666667,0
20,2022,4,23,-97.587,40.1523,444.53,72.5875,47.32916667,46.97,72.5875,29.54083333,1013.9,0,10,0,0,0,4525,5029.166667,6166.666667,0
20,2022,4,24,-97.587,40.1523,444.53,52.62916667,29.9,43.03666667,51.02208333,29.87166667,1013.9,0,10,0,0,0,4541.666667,5020.833333,6000,0
20,2022,4,25,-97.587,40.1523,444.53,47.3375,25.1125,47.30666667,43.23625,30.24833333,1013.9,0,10,0,0,0,3958.333333,5000,6000,0
20,2022,4,26,-97.587,40.1523,444.53,49.10833333,18.425,36.47916667,49.10833333,30.32166667,1013.9,0,10,0,0,0,4250,5000,6000,0
20,2022,4,27,-97.587,40.1523,444.53,65.90416667,34.33333333,31.53125,65.58125,29.97875,1013.9,0,10,0,0,0,4375,5000,6000,0
20,2022,4,28,-97.587,40.1523,444.53,71.35833333,54.25,56.75083333,71.20791667,29.81541667,1013.9,0,10,0,0,0,4441.666667,5166.666667,6000,0
20,2022,4,29,-97.587,40.1523,444.53,68.10416667,57.95833333,71.49041667,68.10416667,29.57708333,1013.9,0,10,0,0,0,4845.833333,6029.166667,6075,0
20,2022,4,30,-97.587,40.1523,444.53,53.22083333,44.3625,72.98708333,52.32708333,29.62125,1013.9,0,9.75,0,0,0,3504.166667,4920.833333,6045.833333,0
20,2022,5,1,-97.587,40.1523,444.53,53.88333333,35.19166667,52.59083333,52.25041667,29.975,1013.9,0,10,0,0,0,4458.333333,5000,6000,1
20,2022,5,2,-97.587,40.1523,444.53,47.07916667,39.3625,77.19875,42.24875,29.97791667,1013.9,1,7.583333333,0,0,0,4170.833333,5100,6000,0
20,2022,5,3,-97.587,40.1523,444.53,43.95833333,37.84166667,79.65791667,38.75708333,30.02083333,1013.9,0,10,0,0,0,1554.166667,4650,5754.166667,0
20,2022,5,4,-97.587,40.1523,444.53,49.225,43.54583333,80.87666667,47.69958333,30.08166667,1013.9,0,9,0,0,0,1975,4250,5550,1
20,2022,5,5,-97.587,40.1523,444.53,50.30833333,48.69583333,94.19958333,48.66583333,29.96083333,1013.9,1,4.78125,0,0,0,533.3333333,4270.833333,5808.333333,1
20,2022,5,6,-97.587,40.1523,444.53,56.37083333,51.87916667,86.165,56.37083333,29.87041667,1013.9,1,8.104166667,0,0,0,1050,4691.666667,5895.833333,0
20,2022,5,7,-97.587,40.1523,444.53,63.84166667,54.2,73.0275,63.84166667,29.80291667,1013.9,0,10,0,0,0,3987.5,5000,6000,1
20,2022,5,8,-97.587,40.1523,444.53,65.74583333,58.6375,78.61125,65.74583333,29.54,1013.9,1,9.666666667,0,0,0,2500,4425,5791.666667,0
20,2022,5,9,-97.587,40.1523,444.53,78.81666667,57.575,57.94333333,77.58625,29.43708333,1013.9,0,8.291666667,0,0,0,3308.333333,4495.833333,5633.333333,0
20,2022,5,10,-97.587,40.1523,444.53,77.14583333,57.775,51.75375,77.72,29.78291667,1013.9,0,10,0,0,0,3345.833333,4445.833333,5825,0
20,2022,5,11,-97.587,40.1523,444.53,79.4375,62.85833333,61.815,79.18291667,29.9275,1013.9,0,8.791666667,0,0,0,4020.833333,5000,6000,0
20,2022,5,12,-97.587,40.1523,444.53,81.85,64.91363636,58.74590909,82.57909091,29.81636364,1013.9,0,10,0,0,0,4500,5136.363636,6159.090909,1
20,2022,5,13,-97.587,40.1523,444.53,69.63333333,44.82083333,46.43458333,69.51958333,29.93416667,1013.9,1,10,0,0,0,5104.166667,5333.333333,6166.666667,0
20,2022,5,14,-97.587,40.1523,444.53,69.56666667,51.95833333,57.8875,69.11791667,29.9725,1013.9,0,10,0,0,0,4895.833333,5395.833333,6208.333333,1
20,2022,5,15,-97.587,40.1523,444.53,66.44583333,50.03333333,58.77,66.44583333,30.0225,1013.9,1,9.458333333,0,0,0,6358.333333,7187.5,6812.5,0
20,2022,5,16,-97.587,40.1523,444.53,65.38333333,47.88333333,60.20333333,65.19208333,30.04625,1013.9,0,10,0,0,0,4000,5000,6000,0
20,2022,5,17,-97.587,40.1523,444.53,72.62083333,54.55833333,54.12791667,72.72083333,29.86208333,1013.9,0,10,0,0,0,5708.333333,5000,6000,0
20,2022,5,18,-97.587,40.1523,444.53,73.4375,57.675,65.88875,72.72208333,29.83083333,1013.9,0,9.041666667,0,0,0,3637.5,5000,6000,0
20,2022,5,19,-97.587,40.1523,444.53,77.63333333,55.92916667,51.84375,76.79,29.59666667,1013.9,0,10,0,0,0,4000,5000,6000,0
20,2022,5,20,-97.587,40.1523,444.53,66.225,39.84583333,40.18666667,66.26958333,29.53625,1013.9,0,10,0,0,0,6237.5,5000,6000,0
20,2022,5,21,-97.587,40.1523,444.53,53.91666667,31.89166667,44.55791667,52.68833333,30.09875,1013.9,0,10,0,0,0,8166.666667,5000,6000,0
20,2022,5,22,-97.587,40.1523,444.53,51.62083333,29.11666667,49.7975,51.55041667,30.33916667,1013.9,0,10,0,0,0,4000,5000,6000,0
20,2022,5,23,-97.587,40.1523,444.53,59.80454545,36.26818182,42.14318182,59.80454545,30.22772727,1013.9,0,9.5,0,0,0,8250,5318.181818,6000,1
20,2022,5,24,-97.587,40.1523,444.53,52.43333333,47.4125,83.58416667,52.43333333,30.02125,1013.9,1,7.958333333,0,0,0,4720.833333,6241.666667,6083.333333,1
20,2022,5,25,-97.587,40.1523,444.53,50.8625,48.21666667,91.44708333,50.6975,29.80375,1013.9,1,6.5,0,0,0,725,4850,6000,1
20,2022,5,26,-97.587,40.1523,444.53,55.17083333,48.7,81.28458333,55.17083333,29.8475,1013.9,1,8.25,0,0,0,1641.666667,4825,6000,0
20,2022,5,27,-97.587,40.1523,444.53,66.29583333,50.91666667,64.24791667,65.83291667,29.93666667,1013.9,0,9.625,0,0,0,4000,5000,6000,0
20,2022,5,28,-97.587,40.1523,444.53,75.56666667,57.89583333,55.34166667,75.715,29.7,1013.9,0,10,0,0,0,4000,5000,6000,0
20,2022,5,29,-97.587,40.1523,444.53,78.975,62.61666667,58.725,79.20708333,29.40083333,1013.9,0,10,0,0,0,4000,5000,6000,0
20,2022,5,30,-97.587,40.1523,444.53,79.7125,59.27916667,53.2975,79.42833333,29.43458333,1013.9,0,10,0,0,0,4120.833333,4941.666667,6000,0
20,2022,5,31,-97.587,40.1523,444.53,67.48333333,46.79166667,49.67458333,67.48333333,29.82958333,1013.9,0,10,0,0,0,8791.666667,5000,6000,0
21,2022,3,1,-98.4279,40.6052,591.84,52.7,19.6625,28.89375,49.7625,30.02291667,1016.841667,0,10,0,0,0,4000,5000,6000,0
21,2022,3,2,-98.4279,40.6052,591.84,56.72916667,26.27916667,33.5325,54.96666667,30.04333333,1017.120833,0,9.958333333,0,0,0,4000,5000,6000,0
21,2022,3,3,-98.4279,40.6052,591.84,41.50833333,28.13333333,62.85291667,34.66708333,30.17958333,1022.504167,0,8.666666667,0,0,0,2979.166667,4858.333333,6000,0
21,2022,3,4,-98.4279,40.6052,591.84,45.91666667,29.46666667,57.695,40.50208333,29.925,1014.195833,0,9.208333333,0,0,0,4333.333333,5000,6000,1
21,2022,3,5,-98.4279,40.6052,591.84,41.59583333,35.96666667,81.94875,34.06625,29.67166667,1005.0625,1,7.03125,0,0,0,2991.666667,4750,6250,0
21,2022,3,6,-98.4279,40.6052,591.84,24.41666667,15.9125,70.56583333,11.82791667,30.08166667,1021.045833,0,10,0,0,0,4033.333333,5041.666667,6000,0
21,2022,3,7,-98.4279,40.6052,591.84,23.82916667,13.83333333,68.36,12.12708333,30.23708333,1026.6375,0,8.15625,0,0,0,4100,5062.5,6000,0
21,2022,3,8,-98.4279,40.6052,591.84,29.44166667,12.56666667,53.44666667,22.54458333,30.08666667,1021.158333,0,10,0,0,0,4000,5000,6000,0
21,2022,3,9,-98.4279,40.6052,591.84,20.32083333,14.2875,77.75125,9.480833333,30.12083333,1022.525,0,8.270833333,0,0,0,3179.166667,4575,5895.833333,0
21,2022,3,10,-98.4279,40.6052,591.84,17.24782609,11.65217391,79.13869565,7.453043478,30.22217391,1026.630435,0,4.260869565,0,0,0,2886.956522,5056.521739,6108.695652,0
21,2022,3,11,-98.4279,40.6052,591.84,17.95217391,8.886956522,68.24826087,5.825652174,30.21652174,1026.526087,0,10,0,0,0,3852.173913,4986.956522,6000,0
21,2022,3,12,-98.4279,40.6052,591.84,20.5375,7.220833333,56.93875,10.96208333,30.1975,1025.7,0,10,0,0,0,4625,5000,6000,0
21,2022,3,13,-98.4279,40.6052,591.84,45.47083333,28.2875,56.695,42.2,29.87416667,1012.683333,0,10,0,0,0,4000,5000,6000,0
21,2022,3,14,-98.4279,40.6052,591.84,44.79166667,24.79583333,46.43041667,40.37166667,29.88166667,1012.258333,0,9.833333333,0,0,0,3975,5000,6000,0
21,2022,3,15,-98.4279,40.6052,591.84,39.92083333,25.40416667,63.38916667,36.51083333,30.19666667,1023.795833,0,9.958333333,0,0,0,4000,5000,6000,0
21,2022,3,16,-98.4279,40.6052,591.84,51.93333333,26.60833333,41.02416667,49.22208333,29.85958333,1011.320833,0,10,0,0,0,4000,5000,6000,0
21,2022,3,17,-98.4279,40.6052,591.84,47.83333333,31.90833333,55.2125,41.96125,29.9075,1012.808333,0,10,0,0,0,5495.833333,5312.5,6066.666667,1
21,2022,3,18,-98.4279,40.6052,591.84,41.52083333,30.6125,71.06166667,35.50916667,30.01166667,1017.245833,1,9.583333333,0,0,0,5295.833333,5012.5,6000,0
21,2022,3,19,-98.4279,40.6052,591.84,43.38333333,20.6125,47.29625,41.58541667,30.01166667,1017.204167,0,10,0,0,0,4541.666667,5000,6000,0
21,2022,3,20,-98.4279,40.6052,591.84,55.61666667,23.39583333,31.49458333,53.68,29.91916667,1013.0625,0,10,0,0,0,4000,5000,6000,0
21,2022,3,21,-98.4279,40.6052,591.84,57.17083333,30.15,37.26291667,56.60625,29.81041667,1008.783333,0,9.791666667,0,0,0,5183.333333,5125,6020.833333,1
21,2022,3,22,-98.4279,40.6052,591.84,40.02083333,30.5875,74.20791667,29.59583333,29.84416667,1011.35,1,6.333333333,0,0,0,3612.5,4341.666667,6041.666667,0
21,2022,3,23,-98.4279,40.6052,591.84,37.24166667,23.6,58.25958333,25.95958333,29.8725,1012.666667,0,10,0,0,0,3754.166667,5320.833333,6000,0
21,2022,3,24,-98.4279,40.6052,591.84,37.62083333,26.275,65.9725,30.69,29.88916667,1013.5125,0,10,0,0,0,3141.666667,5000,6000,0
21,2022,3,25,-98.4279,40.6052,591.84,46.15416667,21.50833333,43.02208333,41.65666667,30.07666667,1019.195833,0,10,0,0,0,5854.166667,5708.333333,6000,0
21,2022,3,26,-98.4279,40.6052,591.84,39.29166667,15.125,40.45,35.65208333,30.13583333,1021.541667,0,10,0,0,0,4000,5000,6000,0
21,2022,3,27,-98.4279,40.6052,591.84,37.275,12.29166667,37.23583333,29.58416667,30.17666667,1023.1625,0,10,0,0,0,6125,5250,6000,0
21,2022,3,28,-98.4279,40.6052,591.84,41.0625,17.98333333,40.27291667,35.05291667,30.01541667,1017.554167,0,9.958333333,0,0,0,4000,5000,6000,0
21,2022,3,29,-98.4279,40.6052,591.84,51.47916667,31.92916667,50.9875,46.77666667,29.52291667,999.8583333,0,9.958333333,0,0,0,4333.333333,5000,6000,0
21,2022,3,30,-98.4279,40.6052,591.84,38.35416667,28.69166667,68.70791667,27.05875,29.55541667,1001.2625,0,9.875,0,0,0,2362.5,5025,6000,0
21,2022,3,31,-98.4279,40.6052,591.84,34.90833333,22.50833333,65.22125,25.08125,29.77,1009.654167,0,8.875,0,0,0,2612.5,4750,6000,1
21,2022,4,1,-98.4279,40.6052,591.84,42.47083333,24.89583333,52.14583333,40.38375,29.8625,1012.270833,1,9.916666667,0,0,0,4745.833333,5437.5,6083.333333,0
21,2022,4,2,-98.4279,40.6052,591.84,45.8375,27.89583333,55.99541667,41.32375,30.01458333,1017.025,0,10,0,0,0,4962.5,5041.666667,6000,0
21,2022,4,3,-98.4279,40.6052,591.84,50.975,27.825,44.38083333,49.43416667,29.92791667,1013.570833,0,10,0,0,0,5375,5291.666667,6000,0
21,2022,4,4,-98.4279,40.6052,591.84,44.225,24.45416667,51.48458333,40.74375,29.92708333,1013.958333,0,9.75,0,0,0,4000,5000,6000,0
21,2022,4,5,-98.4279,40.6052,591.84,50.79166667,33.35,53.46541667,49.17125,29.52666667,999.8,0,9.75,0,0,0,5754.166667,5916.666667,6500,0
21,2022,4,6,-98.4279,40.6052,591.84,43.9375,20.45416667,40.47958333,37.62416667,29.76166667,1008.3125,0,9.75,0,0,0,4816.666667,4979.166667,6395.833333,0
21,2022,4,7,-98.4279,40.6052,591.84,42.80833333,26.45416667,53.0525,32.59041667,30.00541667,1016.8125,0,9.75,0,0,0,5183.333333,5362.5,6416.666667,0
21,2022,4,8,-98.4279,40.6052,591.84,41.78333333,17.875,44.34791667,33.54333333,30.1075,1020.545833,0,10,0,0,0,4591.666667,5000,6000,0
21,2022,4,9,-98.4279,40.6052,591.84,46.63333333,11.41666667,27.60875,44.79416667,29.84833333,1011.475,0,10,0,0,0,4000,5000,6000,0
21,2022,4,10,-98.4279,40.6052,591.84,54.32916667,27.36666667,37.5125,52.41458333,29.50458333,998.6958333,0,9.104166667,0,0,0,4875,5000,6000,0
21,2022,4,11,-98.4279,40.6052,591.84,47.16666667,24.84583333,49.03708333,44.25708333,29.8075,1009.691667,0,10,0,0,0,5791.666667,5000,6000,0
21,2022,4,12,-98.4279,40.6052,591.84,63.6125,36.52916667,45.03125,62.97833333,29.42666667,995.775,0,8.895833333,0,0,0,3233.333333,4737.5,6000,0
21,2022,4,13,-98.4279,40.6052,591.84,40.2875,10.5875,31.47041667,30.69666667,29.75166667,1007.7,0,9.708333333,0,0,0,5291.666667,5541.666667,6333.333333,0
21,2022,4,14,-98.4279,40.6052,591.84,38.35,6.3875,28.11666667,31.48958333,29.93375,1014.966667,0,10,0,0,0,4812.5,5000,6000,0
21,2022,4,15,-98.4279,40.6052,591.84,38.20833333,13.1,36.83125,31.10208333,29.94666667,1015.170833,0,9.875,0,0,0,4958.333333,5000,6000,0
21,2022,4,16,-98.4279,40.6052,591.84,38.17083333,15.00416667,40.69208333,31.32833333,30.21875,1024.6625,0,10,0,0,0,5020.833333,5187.5,6000,0
21,2022,4,17,-98.4279,40.6052,591.84,46.10833333,19.91666667,35.52625,41.87708333,30.08416667,1019.475,0,10,0,0,0,5929.166667,5000,6000,0
21,2022,4,18,-98.4279,40.6052,591.84,43.99583333,18.87083333,40.65916667,38.76875,30.31833333,1027.533333,0,9.958333333,0,0,0,7604.166667,5791.666667,6000,0
21,2022,4,19,-98.4279,40.6052,591.84,45.82083333,16.36666667,31.06708333,41.22375,30.08666667,1019.5125,0,9.583333333,0,0,0,4237.5,5000,6000,1
21,2022,4,20,-98.4279,40.6052,591.84,56.25833333,37.73333333,54.65375,55.0275,29.6725,1004.558333,1,9.052083333,0,0,0,3066.666667,4620.833333,5700,0
21,2022,4,21,-98.4279,40.6052,591.84,59.32083333,40.35,55.56708333,58.77958333,30.02125,1016.175,0,8.395833333,0,0,0,5195.833333,5291.666667,6000,1
21,2022,4,22,-98.4279,40.6052,591.84,72.64583333,58.5625,64.23958333,72.71458333,29.79,1007.4125,1,8.791666667,0,0,0,3091.666667,4620.833333,6062.5,1
21,2022,4,23,-98.4279,40.6052,591.84,67.05833333,48.91666667,55.24291667,67.05833333,29.49458333,997.1208333,1,9.270833333,0,0,0,4670.833333,5516.666667,6125,0
21,2022,4,24,-98.4279,40.6052,591.84,48.89583333,29.96666667,48.69583333,44.46916667,29.85875,1011.045833,0,10,0,0,0,4470.833333,4995.833333,6000,0
21,2022,4,25,-98.4279,40.6052,591.84,44.04166667,24.02083333,51.72333333,38.8275,30.25458333,1025.345833,0,10,0,0,0,4020.833333,5000,6000,0
21,2022,4,26,-98.4279,40.6052,591.84,50.00416667,19.30416667,32.84875,48.63041667,30.29166667,1026.383333,0,9.875,0,0,0,4000,5000,6000,0
21,2022,4,27,-98.4279,40.6052,591.84,63.55,33.35,33.06,63.36583333,29.94333333,1013.2125,0,10,0,0,0,4000,5000,6000,0
21,2022,4,28,-98.4279,40.6052,591.84,69.07916667,53.71666667,60.99625,69.02375,29.79708333,1007.7125,0,9.875,0,0,0,4187.5,5000,6000,1
